contact_role_id,contact_id,opp_id,role,is_primary
932,291,577,Technical Evaluator,False
933,2812,578,Champion,True
934,1366,579,Executive Sponsor,True
935,1122,580,End User,False
936,1722,581,Technical Evaluator,False
937,730,581,Coach,False
938,1202,582,Legal Reviewer,False
939,1264,582,Technical Evaluator,False
940,2166,583,Champion,True
941,1674,584,Champion,True
942,221,584,Economic Buyer,True
943,1872,584,Technical Evaluator,False
944,2380,585,Coach,False
945,849,586,Executive Sponsor,True
946,738,587,End User,False
947,1114,587,Executive Sponsor,True
948,203,588,Economic Buyer,True
949,2412,588,Technical Evaluator,False
950,2804,589,Legal Reviewer,False
951,2487,590,Executive Sponsor,True
952,63,590,Economic Buyer,True
953,111,591,Legal Reviewer,False
954,2147,592,End User,False
955,628,593,Technical Evaluator,False
956,2150,593,End User,False
957,517,594,Technical Evaluator,False
958,464,595,Coach,False
959,2157,596,Champion,True
960,2003,13,Technical Evaluator,False
961,890,598,Champion,True
962,342,599,Champion,True
963,2025,600,Technical Evaluator,False
964,2374,600,Blocker,False
965,999,600,Economic Buyer,True
966,36,601,Champion,True
967,2396,602,Champion,True
968,132,603,Economic Buyer,True
969,2248,604,Champion,True
970,772,605,Technical Evaluator,False
971,2164,605,Blocker,False
972,2391,607,End User,False
973,1525,607,Champion,True
974,296,608,Champion,True
975,1417,609,End User,False
976,2696,610,Executive Sponsor,True
977,175,610,Coach,False
978,2746,611,Economic Buyer,True
979,1038,611,Technical Evaluator,False
980,2555,612,Technical Evaluator,False
981,588,613,Champion,True
982,1713,613,End User,False
983,89,614,Economic Buyer,True
984,2840,614,End User,False
985,408,614,Champion,True
986,2718,615,Champion,True
987,2113,616,Technical Evaluator,False
988,2106,617,Coach,False
989,2755,617,Champion,True
990,266,618,Economic Buyer,True
991,2799,619,Legal Reviewer,False
992,102,620,Economic Buyer,True
993,163,621,Technical Evaluator,False
994,2159,622,Champion,True
995,2660,623,Coach,False
996,590,624,Coach,False
997,2157,625,Champion,True
998,2188,625,Blocker,False
999,630,626,Champion,True
1000,1169,627,End User,False
1001,1748,628,End User,False
1002,1159,628,Champion,True
1003,1536,629,Champion,True
1004,304,630,Economic Buyer,True
1005,798,630,Executive Sponsor,True
1006,2659,631,End User,False
1007,1466,631,Coach,False
1008,840,632,End User,False
1009,1736,633,Legal Reviewer,False
1010,1345,633,Champion,True
1011,471,634,Technical Evaluator,False
1012,2956,635,Champion,True
1013,2494,636,Technical Evaluator,False
1014,2428,637,Coach,False
1015,2307,637,Executive Sponsor,True
1016,645,638,Technical Evaluator,False
1017,1303,639,Coach,False
1018,1043,639,Champion,True
1019,2091,640,Champion,True
1020,1837,640,End User,False
1021,2544,641,Champion,True
1022,671,642,Executive Sponsor,True
1023,2333,642,End User,False
1024,2870,642,Coach,False
1025,167,642,Champion,True
1026,1865,643,Coach,False
1027,1344,643,End User,False
1028,1407,644,End User,False
1029,1238,645,Economic Buyer,True
1030,2115,646,Technical Evaluator,False
1031,1431,646,Champion,True
1032,1181,647,Technical Evaluator,False
1033,717,648,Technical Evaluator,False
1034,2393,649,Champion,True
1035,2915,650,Economic Buyer,True
1036,349,651,Executive Sponsor,True
1037,235,651,Technical Evaluator,False
1038,80,651,Economic Buyer,True
1039,1682,652,Champion,True
1040,933,653,Technical Evaluator,False
1041,2967,654,Legal Reviewer,False
1042,1049,655,Technical Evaluator,False
1043,2834,655,End User,False
1044,928,655,Blocker,False
1045,860,656,Coach,False
1046,528,656,End User,False
1047,780,657,Technical Evaluator,False
1048,1484,657,End User,False
1049,439,658,End User,False
1050,2859,659,Champion,True
1051,2607,659,Coach,False
1052,1914,660,End User,False
1053,1627,661,Legal Reviewer,False
1054,647,661,Technical Evaluator,False
1055,1307,661,Blocker,False
1056,165,662,Champion,True
1057,2804,663,Technical Evaluator,False
1058,831,664,Technical Evaluator,False
1059,1817,664,Champion,True
1060,1378,665,Champion,True
1061,591,666,End User,False
1062,1313,667,Coach,False
1063,217,667,End User,False
1064,2931,668,End User,False
1065,637,669,Coach,False
1066,2351,669,Champion,True
1067,2841,670,End User,False
1068,1099,670,Technical Evaluator,False
1069,2828,671,Blocker,False
1070,1489,672,Executive Sponsor,True
1071,1652,673,Legal Reviewer,False
1072,2986,674,Champion,True
1073,1990,674,Technical Evaluator,False
1074,1880,674,Economic Buyer,True
1075,1343,675,Champion,True
1076,2922,676,Technical Evaluator,False
1077,2112,677,Legal Reviewer,False
1078,1313,678,Technical Evaluator,False
1079,1711,679,Blocker,False
1080,1189,680,End User,False
1081,1332,681,Blocker,False
1082,308,681,Economic Buyer,True
1083,1334,683,Technical Evaluator,False
1084,2317,684,Technical Evaluator,False
1085,280,684,End User,False
1086,2897,685,Technical Evaluator,False
1087,558,686,Economic Buyer,True
1088,2272,686,End User,False
1089,2986,687,Technical Evaluator,False
1090,1990,687,End User,False
1091,1157,687,Economic Buyer,True
1092,1940,688,Champion,True
1093,2722,688,Technical Evaluator,False
1094,386,688,Economic Buyer,True
1095,2640,689,Technical Evaluator,False
1096,200,690,Technical Evaluator,False
1097,787,690,End User,False
1098,2152,691,Economic Buyer,True
1099,1518,691,End User,False
1100,2475,692,Technical Evaluator,False
1101,1974,692,End User,False
1102,1256,692,Economic Buyer,True
1103,1157,693,End User,False
1104,2675,694,End User,False
1105,897,695,Legal Reviewer,False
1106,2257,695,Technical Evaluator,False
1107,1139,695,End User,False
1108,2223,696,Blocker,False
1109,2774,696,Champion,True
1110,2718,697,Economic Buyer,True
1111,57,698,Technical Evaluator,False
1112,1526,698,End User,False
1113,176,698,Champion,True
1114,617,699,Technical Evaluator,False
1115,1558,700,Economic Buyer,True
1116,2655,700,Champion,True
1117,1665,701,Economic Buyer,True
1118,2908,702,End User,False
1119,2036,702,Economic Buyer,True
1120,1776,703,Economic Buyer,True
1121,1035,703,Executive Sponsor,True
1122,1361,704,Economic Buyer,True
1123,1105,705,Coach,False
1124,2837,705,Champion,True
1125,2786,706,Blocker,False
1126,544,706,Technical Evaluator,False
1127,2297,707,Technical Evaluator,False
1128,1837,707,Economic Buyer,True
1129,2091,707,End User,False
1130,668,708,Champion,True
1131,407,708,End User,False
1132,106,708,Economic Buyer,True
1133,2033,709,Legal Reviewer,False
1134,113,709,Economic Buyer,True
1135,269,710,Legal Reviewer,False
1136,895,711,Legal Reviewer,False
1137,1015,711,Economic Buyer,True
1138,2409,711,Blocker,False
1139,75,711,Technical Evaluator,False
1140,560,712,Blocker,False
1141,1709,713,End User,False
1142,2708,714,Technical Evaluator,False
1143,184,715,Champion,True
1144,1308,716,Economic Buyer,True
1145,892,716,End User,False
1146,1719,716,Champion,True
1147,2368,717,Technical Evaluator,False
1148,1476,718,Technical Evaluator,False
1149,1061,719,Champion,True
1150,1769,719,Economic Buyer,True
1151,2336,719,Legal Reviewer,False
1152,884,720,End User,False
1153,1517,721,Technical Evaluator,False
1154,19,721,Champion,True
1155,1054,722,Technical Evaluator,False
1156,2841,724,Economic Buyer,True
1157,1099,724,Executive Sponsor,True
1158,393,724,End User,False
1159,852,725,Champion,True
1160,1754,725,Technical Evaluator,False
1161,268,726,Economic Buyer,True
1162,2198,727,Economic Buyer,True
1163,1165,420,Blocker,False
1164,517,729,Technical Evaluator,False
1165,152,730,Economic Buyer,True
1166,2657,731,Champion,True
1167,2892,731,End User,False
1168,2259,732,End User,False
1169,2618,732,Economic Buyer,True
1170,2400,734,Technical Evaluator,False
1171,1253,734,Coach,False
1172,1600,735,Champion,True
1173,1485,736,Technical Evaluator,False
1174,1790,737,Executive Sponsor,True
1175,576,738,Technical Evaluator,False
1176,2911,738,End User,False
1177,2488,738,Coach,False
1178,2827,739,Technical Evaluator,False
1179,740,739,Executive Sponsor,True
1180,1461,740,Technical Evaluator,False
1181,1921,740,Champion,True
1182,852,741,Executive Sponsor,True
1183,880,742,Technical Evaluator,False
1184,2,742,Champion,True
1185,2482,743,Economic Buyer,True
1186,2574,744,Technical Evaluator,False
1187,2150,746,Technical Evaluator,False
1188,1122,747,Champion,True
1189,893,747,Technical Evaluator,False
1190,457,748,Technical Evaluator,False
1191,2876,748,Economic Buyer,True
1192,2561,749,Coach,False
1193,2903,749,Technical Evaluator,False
1194,2652,750,Technical Evaluator,False
1195,2159,750,Economic Buyer,True
1196,1949,751,Blocker,False
1197,2673,751,Coach,False
1198,1885,752,Champion,True
1199,1,753,Economic Buyer,True
1200,218,753,Technical Evaluator,False
1201,2916,753,Champion,True
1202,1872,754,Economic Buyer,True
1203,567,755,Blocker,False
1204,628,756,Technical Evaluator,False
1205,2150,756,Economic Buyer,True
1206,847,757,Blocker,False
1207,100,757,Technical Evaluator,False
1208,254,758,Legal Reviewer,False
1209,1726,758,Champion,True
1210,1945,140,Champion,True
1211,2014,760,Economic Buyer,True
1212,2836,760,Technical Evaluator,False
1213,1077,761,Champion,True
1214,447,761,Coach,False
1215,849,762,Executive Sponsor,True
1216,347,764,Champion,True
1217,1198,764,Blocker,False
1218,2281,765,Executive Sponsor,True
1219,2299,766,Technical Evaluator,False
1220,1448,767,Technical Evaluator,False
1221,2598,768,Technical Evaluator,False
1222,371,768,Champion,True
1223,365,768,Legal Reviewer,False
1224,2610,769,Coach,False
1225,2744,770,Economic Buyer,True
1226,1064,771,Technical Evaluator,False
1227,2249,771,Economic Buyer,True
1228,588,772,Economic Buyer,True
1229,663,772,Legal Reviewer,False
1230,1713,772,End User,False
1231,1432,773,Economic Buyer,True
1232,458,773,Champion,True
1233,963,774,Champion,True
1234,163,775,Economic Buyer,True
1235,283,776,Coach,False
1236,2517,776,Executive Sponsor,True
1237,2147,777,Technical Evaluator,False
1238,819,778,Economic Buyer,True
1239,318,779,Legal Reviewer,False
1240,2225,779,End User,False
1241,431,779,Champion,True
1242,1931,780,Coach,False
1243,1859,780,Economic Buyer,True
1244,2454,780,Blocker,False
1245,2087,781,Executive Sponsor,True
1246,1788,783,End User,False
1247,841,784,Champion,True
1248,101,784,Technical Evaluator,False
1249,2101,785,Technical Evaluator,False
1250,2582,785,Economic Buyer,True
1251,2338,786,Economic Buyer,True
1252,1302,786,Champion,True
1253,2817,787,Coach,False
1254,2680,788,Champion,True
1255,2358,788,Executive Sponsor,True
1256,2198,789,Technical Evaluator,False
1257,295,790,Champion,True
1258,386,792,Blocker,False
1259,2722,792,Champion,True
1260,1940,792,Executive Sponsor,True
1261,2743,793,Technical Evaluator,False
1262,486,794,Technical Evaluator,False
1263,1357,795,Champion,True
1264,1629,796,Economic Buyer,True
1265,1549,797,Champion,True
1266,612,798,Technical Evaluator,False
1267,2860,799,Champion,True
1268,282,800,Legal Reviewer,False
1269,433,801,Champion,True
1270,535,802,Technical Evaluator,False
1271,1980,802,Blocker,False
1272,219,802,End User,False
1273,2975,802,Champion,True
1274,2879,803,End User,False
1275,1275,803,Economic Buyer,True
1276,1085,803,Executive Sponsor,True
1277,916,803,Champion,True
1278,2321,804,Technical Evaluator,False
1279,1038,805,Technical Evaluator,False
1280,2746,805,End User,False
1281,1194,806,Champion,True
1282,1470,807,Champion,True
1283,782,807,Legal Reviewer,False
1284,2869,808,Coach,False
1285,1657,808,Champion,True
1286,2769,808,Technical Evaluator,False
1287,364,809,Executive Sponsor,True
1288,2408,810,Technical Evaluator,False
1289,229,811,Economic Buyer,True
1290,611,812,End User,False
1291,23,813,Champion,True
1292,2815,814,Technical Evaluator,False
1293,2531,816,Technical Evaluator,False
1294,382,817,Technical Evaluator,False
1295,1617,818,Technical Evaluator,False
1296,1258,818,Executive Sponsor,True
1297,2948,819,Technical Evaluator,False
1298,1181,820,Economic Buyer,True
1299,2457,821,Technical Evaluator,False
1300,641,822,Coach,False
1301,2981,822,End User,False
1302,1707,823,Coach,False
1303,1625,823,Economic Buyer,True
1304,2259,824,Champion,True
1305,1180,825,Champion,True
1306,1821,825,Economic Buyer,True
1307,606,826,Champion,True
1308,1501,826,Economic Buyer,True
1309,2795,826,Legal Reviewer,False
1310,1524,827,Legal Reviewer,False
1311,2446,827,Technical Evaluator,False
1312,568,828,Economic Buyer,True
1313,1320,828,Champion,True
1314,1623,829,Technical Evaluator,False
1315,1386,830,End User,False
1316,1187,831,Executive Sponsor,True
1317,394,831,End User,False
1318,1271,832,Technical Evaluator,False
1319,1232,832,Economic Buyer,True
1320,1449,832,Champion,True
1321,1831,833,Coach,False
1322,2432,834,Champion,True
1323,1742,834,Coach,False
1324,746,834,Technical Evaluator,False
1325,1691,835,Economic Buyer,True
1326,918,836,Champion,True
1327,695,837,Executive Sponsor,True
1328,177,838,Legal Reviewer,False
1329,1981,839,Economic Buyer,True
1330,1187,840,End User,False
1331,2736,841,End User,False
1332,2178,842,Coach,False
1333,50,842,Economic Buyer,True
1334,826,842,Champion,True
1335,199,310,Champion,True
1336,2073,310,Blocker,False
1337,2754,844,Technical Evaluator,False
1338,1196,845,Coach,False
1339,2683,846,Champion,True
1340,1277,846,Executive Sponsor,True
1341,578,847,Coach,False
1342,2572,848,Economic Buyer,True
1343,1239,848,End User,False
1344,2779,848,Technical Evaluator,False
1345,793,849,Blocker,False
1346,1855,849,End User,False
1347,1896,850,Technical Evaluator,False
1348,267,851,Economic Buyer,True
1349,2811,852,Champion,True
1350,2299,852,Technical Evaluator,False
1351,2542,854,Champion,True
1352,1625,855,Technical Evaluator,False
1353,2160,856,Champion,True
1354,328,858,Technical Evaluator,False
1355,472,859,Legal Reviewer,False
1356,946,860,Technical Evaluator,False
1357,1297,861,Champion,True
1358,2101,862,Champion,True
1359,1794,863,Executive Sponsor,True
1360,1231,864,Economic Buyer,True
1361,1094,865,End User,False
1362,1030,866,Technical Evaluator,False
1363,547,867,Blocker,False
1364,1162,867,Economic Buyer,True
1365,796,868,Champion,True
1366,1822,869,Executive Sponsor,True
1367,1681,869,Champion,True
1368,1875,869,End User,False
1369,2980,870,End User,False
1370,2574,870,Economic Buyer,True
1371,1361,871,Economic Buyer,True
1372,1374,871,Coach,False
1373,961,872,Blocker,False
1374,1467,873,End User,False
1375,523,873,Economic Buyer,True
1376,1885,874,Technical Evaluator,False
1377,2251,875,End User,False
1378,792,876,End User,False
1379,2677,878,Technical Evaluator,False
1380,1180,879,End User,False
1381,841,880,End User,False
1382,690,880,Legal Reviewer,False
1383,101,880,Blocker,False
1384,512,881,Champion,True
1385,2979,882,Coach,False
1386,1172,882,Executive Sponsor,True
1387,2937,882,Technical Evaluator,False
1388,1351,883,Executive Sponsor,True
1389,474,884,Champion,True
1390,2375,884,End User,False
1391,669,885,Coach,False
1392,1053,886,Champion,True
