opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
158,931,15,Nova Dynamics - Initial License,Prospecting,40251,2024-07-29,2024-04-21,Inbound - Content,Pipeline,False,False,CompetitorB,,35,Legal review,New Business,2024-04-21T00:00:00
159,463,6,Global Partners - Initial License,Prospecting,170578,2021-02-27,2020-08-05,Webinar,Pipeline,False,False,,,46,Legal review,New Business,2020-08-05T00:00:00
4,448,11,Quantum Group - Platform Deal,Discovery,170515,2024-09-28,2024-08-02,Event,Pipeline,False,False,,,9,Legal review,New Business,2024-08-02T00:00:00
161,952,12,Nova Networks - Initial License,Closed Lost,58955,2024-12-25,2024-09-19,Inbound - Web,Omitted,False,True,CompetitorD,Feature Gap,2,,New Business,2024-09-19T00:00:00
162,533,6,Fusion Networks - New Business,Qualification,190437,2022-02-15,2021-10-19,Outbound - AE,Best Case,False,False,CompetitorA,,52,Send proposal,New Business,2021-10-19T00:00:00
163,97,15,Nova Labs - New Business,Negotiation,11079,2024-08-05,2024-06-06,Product-Led,Commit,False,False,,,46,Reference call,New Business,2024-06-06T00:00:00
164,877,4,Optima Holdings - Initial License,Closed Lost,73520,2024-06-19,2024-01-02,Partner Referral,Omitted,False,True,Open Source Alternative,Champion Left,24,,New Business,2024-01-02T00:00:00
165,149,8,Quantum Labs - Initial License,Qualification,38909,2025-08-04,2024-12-23,Inbound - Content,Best Case,False,False,CompetitorD,,32,,New Business,2024-12-23T00:00:00
166,103,13,Pacific Systems - Initial License,Qualification,1001912,2022-10-04,2022-06-11,Inbound - Content,Best Case,False,False,CompetitorA,,54,Legal review,New Business,2022-06-11T00:00:00
167,276,14,Nova Partners - New Business,Proposal,131219,2025-02-04,2024-12-14,Outbound - AE,Best Case,False,False,Open Source Alternative,,44,,New Business,2024-12-14T00:00:00
168,239,11,Catalyst Analytics - Platform Deal,Discovery,46367,2025-03-09,2024-09-06,Product-Led,Pipeline,False,False,CompetitorB,,66,Schedule demo,New Business,2024-09-06T00:00:00
169,812,14,Nexus Dynamics - Initial License,Prospecting,480373,2025-02-22,2024-09-20,Outbound - AE,Pipeline,False,False,Open Source Alternative,,41,,New Business,2024-09-20T00:00:00
170,431,14,Atlas Digital - Initial License,Qualification,20905,2025-04-14,2024-12-14,Inbound - Web,Best Case,False,False,CompetitorB,,38,Reference call,New Business,2024-12-14T00:00:00
171,671,1,Vanguard Technologies - Initial License,Proposal,893683,2022-08-28,2022-03-22,Webinar,Best Case,False,False,CompetitorA,,26,Contract signing,New Business,2022-03-22T00:00:00
172,714,1,Global Enterprises - Platform Deal,Qualification,127557,2024-04-02,2023-07-24,Product-Led,Best Case,False,False,,,43,Executive alignment,New Business,2023-07-24T00:00:00
173,639,5,Fusion Software - New Business,Closed Lost,,2024-05-09,2023-12-08,Product-Led,Omitted,False,True,CompetitorA,No Decision,36,,New Business,2023-12-08T00:00:00
75,454,11,Quantum Software - Initial License,Qualification,30195,2022-06-09,2021-12-17,Inbound - Content,Best Case,False,False,CompetitorC,,62,Reference call,New Business,2021-12-17T00:00:00
64,837,8,Pinnacle Holdings - Platform Deal,Closed Lost,114386,2020-09-15,2020-07-15,Webinar,Omitted,False,True,Open Source Alternative,Price,56,,New Business,2020-07-15T00:00:00
176,723,9,Nexus Digital - Platform Deal,Prospecting,128319,2024-05-07,2024-05-25,Inbound - Web,Pipeline,False,False,,,7,POC setup,New Business,2024-05-25T00:00:00
177,180,2,Quantum Digital - Initial License,Proposal,49036,2025-03-17,2024-09-16,Partner Referral,Best Case,False,False,,,10,Schedule demo,New Business,2024-09-16T00:00:00
178,29,9,Optima Platforms - New Business,Closed Lost,16429,2024-03-12,2023-09-04,Outbound - AE,Omitted,False,True,,Feature Gap,57,,New Business,2023-09-04T00:00:00
179,238,6,Fusion Group - Platform Deal,Discovery,440541,2023-03-16,2023-02-07,Outbound - SDR,Pipeline,False,False,CompetitorA,,44,Schedule demo,New Business,2023-02-07T00:00:00
180,994,1,Nova Enterprises - New Business,Closed Lost,17030,2024-12-31,2024-11-27,Product-Led,Omitted,False,True,,No Decision,41,,New Business,2024-11-27T00:00:00
181,761,8,Summit Corp - Platform Deal,Qualification,13072,2024-09-11,2024-09-13,Inbound - Content,Best Case,False,False,,,7,Send proposal,New Business,2024-09-13T00:00:00
182,928,5,Nova Holdings - Initial License,Prospecting,281617,2024-04-02,2023-07-28,Event,Pipeline,False,False,CompetitorC,,60,Executive alignment,New Business,2023-07-28T00:00:00
183,379,14,Synergy Systems - New Business,Negotiation,89636,2024-10-26,2024-06-02,Webinar,Commit,False,False,CompetitorD,,41,,New Business,2024-06-02T00:00:00
184,9,12,Apex Networks - Initial License,Closed Lost,206422,2024-12-31,2024-10-09,Inbound - Content,Omitted,False,True,CompetitorC,Budget Cut,41,,New Business,2024-10-09T00:00:00
185,379,14,Synergy Systems - Platform Deal,Closed Lost,127574,2024-09-19,2024-03-28,Partner Referral,Omitted,False,True,CompetitorB,Competitor,2,,New Business,2024-03-28T00:00:00
186,498,5,Catalyst Labs - New Business,Discovery,21535,2025-01-09,2024-12-04,Event,Pipeline,False,False,,,15,Send proposal,New Business,2024-12-04T00:00:00
187,523,9,Vertex Dynamics - Initial License,Negotiation,47418,2025-02-09,2024-11-07,Partner Referral,Commit,False,False,,,15,Contract signing,New Business,2024-11-07T00:00:00
188,835,13,Vanguard Enterprises - Platform Deal,Negotiation,160068,2024-10-24,2024-09-03,,Commit,False,False,CompetitorB,,58,POC setup,New Business,2024-09-03T00:00:00
189,182,2,Catalyst Solutions - New Business,Closed Won,10819,2024-07-03,2024-02-22,Event,Closed,True,True,,,22,,New Business,2024-02-22T00:00:00
190,986,2,Nexus Systems - New Business,Closed Lost,123311,2021-12-22,2021-11-29,Outbound - SDR,Omitted,False,True,CompetitorC,Price,1,,New Business,2021-11-29T00:00:00
191,570,13,Zenith Dynamics - Platform Deal,Discovery,153984,2023-08-22,2023-03-21,Inbound - Content,Pipeline,False,False,CompetitorB,,20,Executive alignment,New Business,2023-03-21T00:00:00
192,397,10,Horizon Inc - Initial License,Qualification,12527,2023-05-23,2022-09-01,Inbound - Web,Best Case,False,False,,,14,,New Business,2022-09-01T00:00:00
193,954,5,Acme Dynamics - Platform Deal,Proposal,32712,2022-11-24,2022-05-25,Partner Referral,Best Case,False,False,CompetitorA,,17,Contract signing,New Business,2022-05-25T00:00:00
194,258,2,Atlas Services - Initial License,Prospecting,52802,2022-07-10,2022-02-11,Product-Led,Pipeline,False,False,Open Source Alternative,,17,Technical review,New Business,2022-02-11T00:00:00
195,607,13,Horizon Labs - Platform Deal,Qualification,34681,2025-06-06,2024-12-25,,Best Case,False,False,CompetitorC,,48,Send proposal,New Business,2024-12-25T00:00:00
196,83,15,Zenith Networks - Initial License,Prospecting,8388,2025-03-29,2024-12-07,Inbound - Content,Pipeline,False,False,,,33,POC setup,New Business,2024-12-07T00:00:00
79,70,4,Velocity Digital - Platform Deal,Prospecting,41389,2025-03-10,2024-07-09,Inbound - Content,Pipeline,False,False,CompetitorE,,34,,New Business,2024-07-09T00:00:00
198,205,12,Fusion Dynamics - New Business,Qualification,20190,2021-09-05,2021-05-18,Partner Referral,Best Case,False,False,CompetitorB,,64,Schedule demo,New Business,2021-05-18T00:00:00
199,372,3,Pinnacle Group - Initial License,Discovery,47465,2025-08-01,2024-12-18,Outbound - SDR,Pipeline,False,False,CompetitorC,,2,Legal review,New Business,2024-12-18T00:00:00
200,997,7,Apex Inc - Initial License,Closed Lost,17411,2024-12-22,2024-08-25,Inbound - Web,Omitted,False,True,CompetitorA,No Decision,15,,New Business,2024-08-25T00:00:00
201,497,11,Vertex Services - Platform Deal,Discovery,22954,2025-01-21,2024-09-06,Webinar,Pipeline,False,False,CompetitorE,,45,Schedule demo,New Business,2024-09-06T00:00:00
202,102,15,Apex Inc - Platform Deal,Closed Lost,144462,2024-12-31,2024-08-13,Outbound - SDR,Omitted,False,True,CompetitorA,Competitor,36,,New Business,2024-08-13T00:00:00
203,904,11,Elevate Software - New Business,Closed Lost,42727,2024-12-31,2024-12-15,Outbound - AE,Omitted,False,True,CompetitorB,No Decision,66,,New Business,2024-12-15T00:00:00
204,458,16,Optima Group - Initial License,Discovery,31847,2025-04-24,2024-12-12,Event,Pipeline,False,False,CompetitorB,,1,Reference call,New Business,2024-12-12T00:00:00
205,354,8,Velocity Dynamics - Platform Deal,Prospecting,23389,2024-09-01,2024-04-30,Outbound - SDR,Pipeline,False,False,CompetitorB,,40,Contract signing,New Business,2024-04-30T00:00:00
206,165,8,Global Networks - Initial License,Qualification,43877,2024-01-16,2023-09-23,Inbound - Content,Best Case,False,False,,,19,Reference call,New Business,2023-09-23T00:00:00
207,22,12,Atlas Enterprises - Platform Deal,Discovery,136148,2023-11-14,2023-05-28,Outbound - SDR,Pipeline,False,False,CompetitorC,,57,Send proposal,New Business,2023-05-28T00:00:00
208,165,5,Global Networks - Platform Deal,Qualification,23699,2023-06-16,2023-01-08,Partner Referral,Best Case,False,False,,,6,Contract signing,New Business,2023-01-08T00:00:00
209,571,11,Pinnacle Systems - Initial License,Closed Lost,24913,2024-12-31,2024-12-12,Partner Referral,Omitted,False,True,Open Source Alternative,Champion Left,68,,New Business,2024-12-12T00:00:00
210,476,15,Horizon Dynamics - Initial License,Prospecting,48972,2025-01-13,2024-12-10,Product-Led,Pipeline,False,False,CompetitorA,,38,Contract signing,New Business,2024-12-10T00:00:00
211,22,1,Atlas Enterprises - New Business,Qualification,136712,2024-06-17,2024-04-27,Event,Best Case,False,False,CompetitorE,,9,Schedule demo,New Business,2024-04-27T00:00:00
212,888,5,Global Platforms - Platform Deal,Proposal,169166,2024-10-29,2024-04-02,Inbound - Web,Best Case,False,False,CompetitorC,,42,POC setup,New Business,2024-04-02T00:00:00
213,946,12,Synergy Systems - Platform Deal,Prospecting,196719,2024-05-04,2024-02-28,Inbound - Content,Pipeline,False,False,,,57,Reference call,New Business,2024-02-28T00:00:00
214,627,7,Vanguard Services - Initial License,Prospecting,39075,2025-02-09,2024-08-03,Inbound - Content,Pipeline,False,False,,,39,Reference call,New Business,2024-08-03T00:00:00
215,465,16,Pacific Corp - New Business,Closed Lost,27950,2024-12-31,2024-12-03,Outbound - AE,Omitted,False,True,,Champion Left,30,,New Business,2024-12-03T00:00:00
216,221,16,Vertex Networks - Platform Deal,Closed Lost,101330,2024-10-16,2024-06-08,Outbound - SDR,Omitted,False,True,CompetitorB,Feature Gap,6,,New Business,2024-06-08T00:00:00
217,993,3,Vertex Partners - Platform Deal,Qualification,,2023-03-24,2022-08-10,Event,Best Case,False,False,CompetitorC,,17,Send proposal,New Business,2022-08-10T00:00:00
218,348,11,Vanguard Solutions - Initial License,Proposal,43253,2025-06-15,2024-12-07,Product-Led,Best Case,False,False,,,53,Send proposal,New Business,2024-12-07T00:00:00
219,95,13,Vertex Networks - Initial License,Closed Lost,38104,2022-07-22,2022-03-31,Webinar,Omitted,False,True,CompetitorB,Feature Gap,53,,New Business,2022-03-31T00:00:00
220,285,4,Catalyst Enterprises - Initial License,Discovery,43634,2024-05-08,2024-04-05,Inbound - Content,Pipeline,False,False,CompetitorC,,54,Send proposal,New Business,2024-04-05T00:00:00
221,490,14,Elevate Networks - New Business,Closed Lost,81213,2024-09-13,2024-01-25,Partner Referral,Omitted,False,True,,Timing,2,,New Business,2024-01-25T00:00:00
222,228,12,Summit Services - Platform Deal,Discovery,36478,2024-01-26,2023-07-31,Product-Led,Pipeline,False,False,CompetitorB,,52,,New Business,2023-07-31T00:00:00
223,713,3,Horizon Holdings - New Business,Qualification,7761,2024-04-04,2024-02-21,Outbound - AE,Best Case,False,False,,,31,Schedule demo,New Business,2024-02-21T00:00:00
224,6,1,Nova Holdings - Platform Deal,Proposal,34194,2024-12-01,2024-06-07,Webinar,Best Case,False,False,CompetitorC,,11,Send proposal,New Business,2024-06-07T00:00:00
225,567,16,Pacific Dynamics - Initial License,Closed Lost,58878,2024-05-28,2024-02-05,Outbound - AE,Omitted,False,True,,Timing,3,,New Business,2024-02-05T00:00:00
226,547,4,Vertex Software - Platform Deal,Discovery,107580,2024-12-03,2024-10-26,Event,Pipeline,False,False,,,51,POC setup,New Business,2024-10-26T00:00:00
227,923,14,Acme Group - Initial License,Proposal,39992,2023-12-19,2023-04-22,Outbound - AE,Best Case,False,False,,,43,Legal review,New Business,2023-04-22T00:00:00
228,223,6,Catalyst Software - Initial License,Negotiation,178944,2025-06-21,2024-09-25,Inbound - Content,Commit,False,False,,,48,Technical review,New Business,2024-09-25T00:00:00
229,1,13,Elevate Networks - New Business,Proposal,128630,2022-12-23,2022-09-05,Partner Referral,Best Case,False,False,CompetitorD,,70,Reference call,New Business,2022-09-05T00:00:00
230,754,5,Elevate Inc - New Business,Qualification,9189,2024-08-30,2024-06-15,Product-Led,Best Case,False,False,CompetitorD,,20,,New Business,2024-06-15T00:00:00
231,882,9,Apex Group - Platform Deal,Discovery,184501,2024-02-18,2024-01-16,Partner Referral,Pipeline,False,False,CompetitorE,,17,Reference call,New Business,2024-01-16T00:00:00
232,488,12,Nexus Technologies - Initial License,Proposal,173379,2024-09-21,2024-01-18,Outbound - AE,Best Case,False,False,,,60,Schedule demo,New Business,2024-01-18T00:00:00
233,553,11,Velocity Group - Initial License,Qualification,671234,2024-10-26,2024-03-14,Product-Led,Best Case,False,False,CompetitorC,,15,Legal review,New Business,2024-03-14T00:00:00
234,502,14,Elevate Services - Initial License,Prospecting,65423,2024-04-05,2024-02-18,Outbound - SDR,Pipeline,False,False,,,59,Legal review,New Business,2024-02-18T00:00:00
235,540,5,Pinnacle Holdings - Initial License,Qualification,43834,2024-01-30,2023-09-26,Webinar,Best Case,False,False,,,58,Legal review,New Business,2023-09-26T00:00:00
236,996,14,Acme Platforms - Platform Deal,Discovery,16948,2025-01-03,2024-10-04,Outbound - SDR,Pipeline,False,False,CompetitorC,,16,Contract signing,New Business,2024-10-04T00:00:00
237,732,13,Vertex Partners - New Business,Closed Lost,43637,2024-09-12,2024-02-04,Inbound - Web,Omitted,False,True,CompetitorA,No Decision,36,,New Business,2024-02-04T00:00:00
238,980,8,Vanguard Services - Initial License,Closed Lost,23681,2024-06-26,2024-04-27,Outbound - SDR,Omitted,False,True,CompetitorE,Feature Gap,13,,New Business,2024-04-27T00:00:00
239,843,10,Vertex Holdings - Initial License,Discovery,176331,2023-07-20,2023-06-06,Product-Led,Pipeline,False,False,Open Source Alternative,,21,POC setup,New Business,2023-06-06T00:00:00
240,161,8,Acme Holdings - New Business,Qualification,51648,2025-02-17,2024-07-13,Outbound - AE,Best Case,False,False,CompetitorA,,41,Legal review,New Business,2024-07-13T00:00:00
241,817,10,Apex Services - Platform Deal,Qualification,33935,2023-04-15,2022-11-26,Inbound - Web,Best Case,False,False,CompetitorC,,11,Reference call,New Business,2022-11-26T00:00:00
242,522,10,Optima Platforms - Platform Deal,Discovery,38343,2024-06-04,2024-01-23,Event,Pipeline,False,False,CompetitorD,,39,Schedule demo,New Business,2024-01-23T00:00:00
243,304,15,Horizon Systems - Platform Deal,Proposal,7570,2025-01-20,2024-09-10,Event,Best Case,False,False,Open Source Alternative,,41,Technical review,New Business,2024-09-10T00:00:00
244,50,13,Fusion Technologies - Platform Deal,Qualification,154584,2023-09-21,2023-06-01,Partner Referral,Best Case,False,False,CompetitorE,,68,Send proposal,New Business,2023-06-01T00:00:00
245,662,14,Quantum Dynamics - New Business,Prospecting,72267,2023-11-18,2023-08-30,Webinar,Pipeline,False,False,,,53,Technical review,New Business,2023-08-30T00:00:00
246,829,10,Nexus Holdings - Platform Deal,Closed Lost,37490,2024-12-31,2024-12-06,,Omitted,False,True,CompetitorB,Lost to Status Quo,67,,New Business,2024-12-06T00:00:00
247,726,4,Zenith Dynamics - Initial License,Discovery,46464,2024-07-10,2024-05-04,Product-Led,Pipeline,False,False,Open Source Alternative,,14,Technical review,New Business,2024-05-04T00:00:00
248,977,10,Apex Enterprises - New Business,Closed Won,15983,2024-06-25,2024-05-07,Event,Closed,True,True,CompetitorA,,62,,New Business,2024-05-07T00:00:00
249,396,7,Pinnacle Corp - Initial License,Negotiation,24811,2024-04-26,2024-02-22,Inbound - Content,Commit,False,False,CompetitorC,,45,Reference call,New Business,2024-02-22T00:00:00
250,271,10,Global Labs - Platform Deal,Prospecting,39198,2024-06-23,2023-10-20,Product-Led,Pipeline,False,False,Open Source Alternative,,62,Send proposal,New Business,2023-10-20T00:00:00
251,819,11,Velocity Enterprises - Platform Deal,Closed Lost,43675,2024-09-19,2024-06-20,Partner Referral,Omitted,False,True,CompetitorA,Budget Cut,39,,New Business,2024-06-20T00:00:00
252,674,15,Horizon Partners - New Business,Discovery,47615,2024-09-23,2024-04-02,Product-Led,Pipeline,False,False,CompetitorB,,61,,New Business,2024-04-02T00:00:00
253,394,8,Optima Enterprises - Platform Deal,Qualification,82808,2022-01-03,2021-08-08,Webinar,Best Case,False,False,CompetitorD,,8,Contract signing,New Business,2021-08-08T00:00:00
254,264,3,Global Holdings - New Business,Prospecting,39018,2021-03-02,2020-12-22,Partner Referral,Pipeline,False,False,CompetitorE,,23,,New Business,2020-12-22T00:00:00
255,185,13,Synergy Software - Initial License,Prospecting,61532,2025-01-16,2024-12-14,Webinar,Pipeline,False,False,CompetitorB,,50,Legal review,New Business,2024-12-14T00:00:00
256,881,4,Zenith Services - New Business,Discovery,95887,2025-01-07,2024-05-18,Product-Led,Pipeline,False,False,CompetitorB,,2,POC setup,New Business,2024-05-18T00:00:00
257,829,7,Nexus Holdings - New Business,Proposal,48062,2025-03-19,2024-12-16,,Best Case,False,False,CompetitorA,,49,,New Business,2024-12-16T00:00:00
258,497,11,Vertex Services - Platform Deal,Qualification,15360,2025-06-01,2024-11-11,Outbound - SDR,Best Case,False,False,,,26,Technical review,New Business,2024-11-11T00:00:00
