tracker_id,call_id,tracker_name,tracker_category,mention_count
625,258,Pricing - Too Expensive Objection,Pricing,2
626,258,Procurement Process Started,Buying Signal,7
627,258,Pricing - Requested Quote,Pricing,4
628,259,Technical - Data Migration Plan,Technical,8
629,259,Risk - Competitor Evaluation,Risk,5
630,260,Budget - Approved,Budget,6
631,260,Competitor - CompetitorD,Competitor,3
632,260,Objection - Need More Stakeholder Buy-in,Objection,4
633,260,Budget - Freeze Mentioned,Budget,3
634,261,Security - SSO Requirement,Security,2
635,261,Pricing - Too Expensive Objection,Pricing,3
636,261,Objection - Too Complex,Objection,4
637,261,Risk - Stakeholder Pushback,Risk,4
638,261,,,1
639,262,Contract Review Started,Buying Signal,7
640,262,Discount - Multi-Year Ask,Discount,3
641,262,Objection - Too Complex,Objection,3
642,262,Technical - SSO / SAML Setup,Technical,8
643,265,Security - SOC2 Compliance,Security,1
644,265,Risk - Legal Blockers,Risk,1
645,265,Security - Penetration Testing,Security,4
646,266,Risk - Legal Blockers,Risk,2
647,266,Security - SOC2 Compliance,Security,1
648,267,Discount - End of Quarter,Discount,4
649,267,Next Steps Discussed,Buying Signal,4
650,267,Security - SOC2 Compliance,Security,3
651,270,Discount - End of Quarter,Discount,7
652,270,Reference Call Requested,Buying Signal,3
653,273,Discount - Multi-Year Ask,Discount,3
654,273,Risk - Delayed Timeline,Risk,2
655,273,Competitor - Open Source Alternative,Competitor,8
656,273,Competitor - CompetitorA,Competitor,3
657,273,Competitor - CompetitorC,Competitor,6
658,274,Budget - Freeze Mentioned,Budget,2
659,274,Reference Call Requested,Buying Signal,6
660,274,Discount - Competitive Match,Discount,7
661,274,Objection - Team Adoption Concern,Objection,5
662,274,Procurement Process Started,Buying Signal,7
663,275,Discount - End of Quarter,Discount,2
664,275,Pricing - Volume Discount,Pricing,5
665,275,Risk - Champion Leaving,Risk,4
666,275,Technical - Custom Workflow Needs,Technical,6
667,275,Risk - Stakeholder Pushback,Risk,2
668,275,Discount - Multi-Year Ask,Discount,8
669,276,Technical - SSO / SAML Setup,Technical,8
670,276,Competitor - CompetitorA,Competitor,8
671,276,Decision Maker Involved,Buying Signal,1
672,276,Budget - Freeze Mentioned,Budget,8
673,278,Objection - Switching Cost,Objection,2
674,278,Decision Maker Involved,Buying Signal,8
675,279,Risk - Legal Blockers,Risk,4
676,279,Budget - Needs Approval,Budget,5
677,279,Discount - Competitive Match,Discount,7
678,279,Objection - Need More Stakeholder Buy-in,Objection,6
679,281,Technical - Performance Requirements,Technical,3
680,281,Technical - Custom Workflow Needs,Technical,4
681,281,,,2
682,281,Risk - No Decision Likely,Risk,5
683,281,Objection - Missing Feature,Objection,6
684,282,Risk - Legal Blockers,Risk,7
685,283,Budget - Approved,Budget,6
686,283,Pricing - Too Expensive Objection,Pricing,1
687,285,Risk - Champion Leaving,Risk,1
688,285,,,3
689,285,Objection - Too Complex,Objection,1
690,285,Technical - Performance Requirements,Technical,1
691,287,Risk - Budget Freeze,Risk,3
692,287,Security - GDPR Compliance,Security,6
693,287,Budget - Approved,Budget,-7
694,287,Technical - Data Migration Plan,Technical,6
695,289,Technical - API Integration,Technical,4
696,289,Security - Penetration Testing,Security,8
697,289,Pricing - Volume Discount,Pricing,2
698,289,Technical - Data Migration Plan,Technical,5
699,289,Objection - Too Complex,Objection,6
700,289,Objection - Switching Cost,Objection,4
701,294,Objection - Team Adoption Concern,Objection,5
702,295,Pricing - Enterprise Tier,Pricing,6
703,295,Discount - Competitive Match,Discount,1
704,295,Risk - No Decision Likely,Risk,8
705,295,Budget - Needs Approval,Budget,5
706,295,Discount - End of Quarter,Discount,7
707,297,Competitor - CompetitorB,Competitor,6
708,297,Pricing - Compared to Competitor,Pricing,6
709,298,Risk - Delayed Timeline,Risk,2
710,298,Risk - Champion Leaving,Risk,7
711,299,Competitor - CompetitorA,Competitor,6
712,299,Risk - Budget Freeze,Risk,6
713,299,,,6
714,301,Technical - API Integration,Technical,4
715,303,Competitor - CompetitorC,Competitor,3
716,303,Objection - Missing Feature,Objection,2
717,303,Objection - Switching Cost,Objection,4
718,303,Discount - End of Quarter,Discount,8
719,303,Objection - Too Complex,Objection,8
720,303,Competitor - Open Source Alternative,Competitor,1
721,304,Objection - Team Adoption Concern,Objection,8
722,305,Technical - Custom Workflow Needs,Technical,4
723,305,Security - Penetration Testing,Security,5
724,305,Security - SSO Requirement,Security,4
725,305,Technical - Data Migration Plan,Technical,5
726,306,Competitor - CompetitorB,Competitor,2
727,306,Decision Maker Involved,Buying Signal,2
728,306,Security - Penetration Testing,Security,1
729,306,Technical - API Integration,Technical,4
730,306,Budget - Needs Approval,Budget,7
731,307,Discount - Competitive Match,Discount,4
732,307,Discount - Multi-Year Ask,Discount,4
733,307,Competitor - CompetitorA,Competitor,6
734,307,Pricing - Volume Discount,Pricing,7
735,307,Next Steps Discussed,Buying Signal,1
736,307,Pricing - Too Expensive Objection,Pricing,8
737,308,Budget - Freeze Mentioned,Budget,8
738,308,Discount - End of Quarter,Discount,4
739,309,Discount - Competitive Match,Discount,7
740,309,Pricing - Requested Quote,Pricing,8
741,309,Reference Call Requested,Buying Signal,1
742,309,Risk - Delayed Timeline,Risk,2
743,311,Pricing - Too Expensive Objection,Pricing,7
744,311,Pricing - Requested Quote,Pricing,2
745,311,Budget - Reallocating Funds,Budget,1
746,311,Competitor - CompetitorA,Competitor,2
747,311,Objection - Team Adoption Concern,Objection,1
748,311,Security - SSO Requirement,Security,2
749,312,Contract Review Started,Buying Signal,4
750,312,Procurement Process Started,Buying Signal,4
751,315,Risk - Stakeholder Pushback,Risk,3
752,315,Risk - No Decision Likely,Risk,1
753,315,Technical - SSO / SAML Setup,Technical,3
754,319,Technical - SSO / SAML Setup,Technical,-8
755,319,Budget - Approved,Budget,7
756,319,Discount - Multi-Year Ask,Discount,4
757,319,Risk - Champion Leaving,Risk,7
758,320,Procurement Process Started,Buying Signal,2
759,320,Competitor - Open Source Alternative,Competitor,3
760,320,Discount - Multi-Year Ask,Discount,1
761,320,Technical - SSO / SAML Setup,Technical,7
762,320,Discount - Competitive Match,Discount,5
763,323,Risk - Stakeholder Pushback,Risk,1
764,323,Budget - Needs Approval,Budget,5
765,323,Competitor - CompetitorC,Competitor,6
766,323,Technical - Data Migration Plan,Technical,2
767,326,Objection - Too Complex,Objection,1
768,326,Risk - No Decision Likely,Risk,1
769,326,Budget - Needs Approval,Budget,2
770,326,Next Steps Discussed,Buying Signal,5
771,326,Risk - Competitor Evaluation,Risk,8
772,327,Pricing - Compared to Competitor,Pricing,3
773,327,Competitor - CompetitorB,Competitor,6
774,330,Pricing - Volume Discount,Pricing,6
775,330,Discount - End of Quarter,Discount,3
776,330,Pricing - Requested Quote,Pricing,5
777,331,Discount - End of Quarter,Discount,2
778,333,,,2
779,333,Objection - Missing Feature,Objection,2
780,333,Next Steps Discussed,Buying Signal,3
781,333,Risk - Stakeholder Pushback,Risk,4
782,334,Pricing - Too Expensive Objection,Pricing,4
783,334,Decision Maker Involved,Buying Signal,4
784,337,Risk - Budget Freeze,Risk,5
785,337,Objection - Switching Cost,Objection,1
786,337,Budget - Approved,Budget,2
787,337,Competitor - CompetitorB,Competitor,2
788,337,Technical - SSO / SAML Setup,Technical,2
789,337,Decision Timeline Confirmed,Buying Signal,2
790,339,Decision Timeline Confirmed,Buying Signal,4
791,339,Contract Review Started,Buying Signal,4
792,339,Decision Maker Involved,Buying Signal,8
793,339,Technical - Custom Workflow Needs,Technical,6
794,340,Competitor - CompetitorA,Competitor,7
795,340,Risk - Legal Blockers,Risk,8
796,343,Procurement Process Started,Buying Signal,8
797,343,Objection - Need More Stakeholder Buy-in,Objection,4
798,343,Pricing - Volume Discount,Pricing,1
799,343,Objection - Too Complex,Objection,5
800,343,Technical - Custom Workflow Needs,Technical,4
801,346,Competitor - CompetitorA,Competitor,6
802,346,Next Steps Discussed,Buying Signal,6
803,347,Discount - Competitive Match,Discount,7
804,349,Competitor - CompetitorC,Competitor,8
805,349,Pricing - Requested Quote,Pricing,2
806,349,Pricing - Compared to Competitor,Pricing,7
807,349,Competitor - CompetitorA,Competitor,8
808,349,Budget - Approved,Budget,1
809,350,Risk - Competitor Evaluation,Risk,2
810,350,Technical - Performance Requirements,Technical,5
811,350,Discount - Multi-Year Ask,Discount,8
812,350,POC Requested,Buying Signal,2
813,350,Objection - Need More Stakeholder Buy-in,Objection,7
814,350,Budget - Freeze Mentioned,Budget,3
815,351,Competitor - CompetitorE,Competitor,2
816,351,Security - Data Residency,Security,8
817,353,Competitor - CompetitorD,Competitor,1
818,353,Budget - Approved,Budget,6
819,354,Risk - Budget Freeze,Risk,3
820,354,Risk - Champion Leaving,Risk,4
821,356,Discount - End of Quarter,Discount,4
822,356,Security - Penetration Testing,Security,8
823,356,Budget - Freeze Mentioned,Budget,4
824,356,Risk - Champion Leaving,Risk,4
825,356,POC Requested,Buying Signal,2
826,356,Pricing - Enterprise Tier,Pricing,4
827,356,Contract Review Started,Buying Signal,2
828,356,Technical - Performance Requirements,Technical,7
829,357,,,3
830,357,Budget - Approved,Budget,2
831,357,Next Steps Discussed,Buying Signal,4
832,357,Security - Penetration Testing,Security,5
833,357,Budget - Reallocating Funds,Budget,7
834,358,Risk - Legal Blockers,Risk,3
835,358,Contract Review Started,Buying Signal,3
836,358,Discount - Multi-Year Ask,Discount,2
837,359,Risk - Champion Leaving,Risk,8
838,359,Decision Timeline Confirmed,Buying Signal,6
839,359,Budget - Needs Approval,Budget,2
840,359,Competitor - CompetitorD,Competitor,5
841,359,Security - Data Residency,Security,2
842,359,Discount - End of Quarter,Discount,3
843,359,Competitor - CompetitorA,Competitor,3
844,360,Objection - Too Complex,Objection,2
845,361,Budget - Approved,Budget,1
846,361,Decision Timeline Confirmed,Buying Signal,3
847,361,Procurement Process Started,Buying Signal,7
848,363,Discount - End of Quarter,Discount,7
849,363,Decision Timeline Confirmed,Buying Signal,4
850,366,Competitor - CompetitorD,Competitor,8
851,366,Pricing - Compared to Competitor,Pricing,8
852,366,Competitor - CompetitorA,Competitor,1
853,367,Pricing - Compared to Competitor,Pricing,5
854,367,Risk - Competitor Evaluation,Risk,8
855,367,Next Steps Discussed,Buying Signal,4
856,367,Budget - Needs Approval,Budget,1
857,367,Technical - Data Migration Plan,Technical,3
858,367,Risk - Champion Leaving,Risk,2
859,370,Objection - Switching Cost,Objection,8
860,370,Technical - Data Migration Plan,Technical,6
861,371,Objection - Too Complex,Objection,1
862,371,Technical - Custom Workflow Needs,Technical,2
863,371,Risk - No Decision Likely,Risk,7
864,371,Decision Maker Involved,Buying Signal,1
865,371,Procurement Process Started,Buying Signal,1
866,373,Competitor - CompetitorB,Competitor,2
867,373,Objection - Too Complex,Objection,5
868,373,Decision Maker Involved,Buying Signal,-7
869,374,Risk - Legal Blockers,Risk,8
870,374,Competitor - CompetitorA,Competitor,2
871,374,Competitor - CompetitorE,Competitor,3
872,374,POC Requested,Buying Signal,6
873,375,Next Steps Discussed,Buying Signal,8
874,375,Objection - Switching Cost,Objection,8
875,375,Pricing - Enterprise Tier,Pricing,5
876,375,Budget - Reallocating Funds,Budget,3
877,375,Objection - Missing Feature,Objection,6
878,376,Objection - Team Adoption Concern,Objection,6
879,376,Competitor - Open Source Alternative,Competitor,7
880,380,Objection - Switching Cost,Objection,5
881,380,Discount - Competitive Match,Discount,8
882,380,POC Requested,Buying Signal,6
883,381,Decision Maker Involved,Buying Signal,7
884,381,Budget - Freeze Mentioned,Budget,5
885,381,Pricing - Enterprise Tier,Pricing,3
886,383,Discount - Competitive Match,Discount,2
887,383,,,7
888,383,Technical - SSO / SAML Setup,Technical,6
889,383,Risk - Legal Blockers,Risk,3
890,383,Objection - Missing Feature,Objection,4
891,384,Competitor - CompetitorC,Competitor,7
892,384,Discount - Competitive Match,Discount,1
893,384,Pricing - Compared to Competitor,Pricing,8
894,384,Risk - Competitor Evaluation,Risk,3
895,387,Budget - Approved,Budget,5
896,387,Risk - Legal Blockers,Risk,5
897,387,Budget - Needs Approval,Budget,8
898,387,Competitor - CompetitorB,Competitor,6
899,387,Technical - Custom Workflow Needs,Technical,1
900,387,Competitor - CompetitorE,Competitor,8
901,388,Competitor - Open Source Alternative,Competitor,7
902,388,Discount - Competitive Match,Discount,3
903,388,Pricing - Volume Discount,Pricing,6
904,388,Competitor - CompetitorC,Competitor,8
905,389,Next Steps Discussed,Buying Signal,4
906,389,Risk - Legal Blockers,Risk,5
907,389,Security - SSO Requirement,Security,5
908,389,Procurement Process Started,Buying Signal,7
909,389,Pricing - Compared to Competitor,Pricing,3
910,389,Technical - Custom Workflow Needs,Technical,6
911,389,Decision Timeline Confirmed,Buying Signal,8
912,390,Competitor - CompetitorA,Competitor,5
913,390,Competitor - CompetitorB,Competitor,1
914,390,Objection - Too Complex,Objection,5
915,390,Budget - Approved,Budget,7
916,391,Competitor - CompetitorC,Competitor,6
917,391,Security - Data Residency,Security,8
918,391,Competitor - CompetitorD,Competitor,5
919,391,Contract Review Started,Buying Signal,8
920,391,Budget - Reallocating Funds,Budget,4
921,393,Reference Call Requested,Buying Signal,6
922,394,Competitor - CompetitorE,Competitor,2
923,394,Objection - Missing Feature,Objection,8
924,394,Competitor - CompetitorB,Competitor,1
925,397,Security - GDPR Compliance,Security,1
926,397,Budget - Freeze Mentioned,Budget,7
927,397,Competitor - Open Source Alternative,Competitor,4
928,397,Budget - Approved,Budget,5
929,397,Security - Penetration Testing,Security,8
930,401,Security - SSO Requirement,Security,6
931,401,Objection - Missing Feature,Objection,5
932,405,Decision Timeline Confirmed,Buying Signal,6
933,405,Risk - Budget Freeze,Risk,8
934,405,Risk - Delayed Timeline,Risk,8
935,405,Competitor - CompetitorC,Competitor,1
936,405,Objection - Too Complex,Objection,4
937,408,Competitor - Open Source Alternative,Competitor,1
938,408,Discount - Multi-Year Ask,Discount,8
939,408,Discount - End of Quarter,Discount,2
940,408,Risk - No Decision Likely,Risk,5
941,408,Objection - Missing Feature,Objection,4
942,408,POC Requested,Buying Signal,6
943,408,Risk - Legal Blockers,Risk,8
944,410,Risk - Champion Leaving,Risk,5
945,412,Risk - Budget Freeze,Risk,7
946,412,Pricing - Too Expensive Objection,Pricing,6
947,412,Budget - Needs Approval,Budget,-1
948,412,Objection - Need More Stakeholder Buy-in,Objection,6
949,412,Security - SOC2 Compliance,Security,2
950,412,Security - SSO Requirement,Security,3
951,414,Budget - Approved,Budget,3
952,414,Technical - SSO / SAML Setup,Technical,1
953,414,Competitor - CompetitorD,Competitor,3
954,414,Discount - End of Quarter,Discount,4
955,415,Budget - Needs Approval,Budget,5
956,415,Contract Review Started,Buying Signal,3
957,415,Pricing - Requested Quote,Pricing,3
958,415,Risk - Competitor Evaluation,Risk,1
959,415,Pricing - Compared to Competitor,Pricing,8
960,416,Competitor - CompetitorB,Competitor,2
961,416,Decision Timeline Confirmed,Buying Signal,2
962,416,Security - Data Residency,Security,6
963,417,Discount - Multi-Year Ask,Discount,1
964,417,Discount - End of Quarter,Discount,3
965,418,Pricing - Too Expensive Objection,Pricing,6
966,418,Security - SOC2 Compliance,Security,8
967,418,Objection - Switching Cost,Objection,7
968,418,Security - GDPR Compliance,Security,8
969,419,Technical - API Integration,Technical,5
970,419,Reference Call Requested,Buying Signal,7
971,419,Competitor - CompetitorE,Competitor,3
972,420,Technical - SSO / SAML Setup,Technical,3
973,420,Discount - End of Quarter,Discount,1
974,420,Next Steps Discussed,Buying Signal,8
975,420,Contract Review Started,Buying Signal,2
976,420,Competitor - CompetitorE,Competitor,7
